"Region"	"RegionUID"	"OperatingUnit"	"OperatingUnitUID"	"CountryName"	"SNU1"	"SNU1Uid"	"PSNU"	"PSNUuid"	"SNUPrioritization"	"typeMilitary"	"MechanismUID"	"PrimePartner"	"FundingAgency"	"MechanismID"	"ImplementingMechanismName"	"dataElementUID"	"indicator"	"numeratorDenom"	"indicatorType"	"disaggregate"	"standardizedDisaggregate"	"categoryOptionComboUID"	"categoryOptionComboName"	"AgeAsEntered"	"AgeFine"	"AgeSemiFine"	"AgeCoarse"	"Sex"	"resultStatus"	"otherDisaggregate"	"coarseDisaggregate"	"modality"	"isMCAD"	"FY2017_TARGETS"	"FY2017Q1"	"FY2017Q2"	"FY2017Q3"	"FY2017Q4"	"FY2017APR"	"FY2018_TARGETS"	"FY2018Q1"	"FY2018Q2"	"FY2019_TARGETS"
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"WfX5rAqBxnV"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	1070	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"Xn2c6xnGwhy"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"gPKbuvvpose"	"PMTCT_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"iDNt5UVAV7L"	"TB_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"abYL1NgxC6z"	"TB_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	210	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"SZ0vEYFiYxB"	"TB_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	30	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"f9BaCsI9PGn"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	1260	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"oVnEYC2i59j"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	130	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"POmmABESKjX"	"TX_PVLS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	1080	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"sYBzJzQljQ0"	"TX_RET"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	1080	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Iron Islands"	"Lh9gQtwkFU3"	"The Iron Islands"	"Lh9gQtwkFU3"	"2 - Scale-Up: Aggressive"	NA	NA	"Turncloak"	"USAID"	80004	"Turncloak"	"pKj5cs5jAAD"	"TX_TB"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"NUdcIMK4Peq"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	690	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"K6f6jR0NOcZ"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	120	120	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"ZYV25kXUmeY"	"HTS_TST_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	120	110	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"zaZ16DjMSVO"	"HTS_TST_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	670	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"h1FiCN6ngKH"	"HTS_TST_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	30	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"yuKuQmSdgDo"	"HTS_TST_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	10	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"dOXKETYsmh6"	"KP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	330	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"M4mVj3aOaXv"	"KP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	480	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"YXGmBb9bkkS"	"PP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	120	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Crownlands"	"QLTF4vsVGXO"	"The Crownlands"	"QLTF4vsVGXO"	"2 - Scale-Up: Aggressive"	NA	NA	"Red Priests"	"USAID"	80005	"Red Priests"	"Wtwp9L0mcFy"	"PP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	30	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Stormlands"	"GldOBEcmuir"	"The Stormlands"	"GldOBEcmuir"	"2 - Scale-Up: Aggressive"	NA	NA	"First Men"	"USAID"	80006	"First Men"	"hhwznVWhbrN"	"OVC_SERV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	3180	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Stormlands"	"GldOBEcmuir"	"The Stormlands"	"GldOBEcmuir"	"2 - Scale-Up: Aggressive"	NA	NA	"First Men"	"USAID"	80006	"First Men"	"iSNTanNAk4n"	"OVC_SERV_OVER_18"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	790	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Stormlands"	"GldOBEcmuir"	"The Stormlands"	"GldOBEcmuir"	"2 - Scale-Up: Aggressive"	NA	NA	"First Men"	"USAID"	80006	"First Men"	"CBVAOp3zVMF"	"OVC_SERV_UNDER_18"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	2390	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"YpXUnecwj4Z"	"GEND_GBV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"zmAsEta7AiO"	"HTS_TST"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"FJSew4Ks0j3"	"HTS_TST"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	350	490	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"ODgFzFAdZLi"	"HTS_TST_NEG"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	350	490	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"TjIPfD9phVH"	"HTS_TST_NEG"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"SOoD35fuUaU"	"HTS_TST_POS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"bZFbJNe1o2G"	"HTS_TST_POS"	"N"	"TA"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"w6i6wx5EJNb"	"PMTCT_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"cSKl3bt5lds"	"PMTCT_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"r6noQOkv2wg"	"PMTCT_EID"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	"<15"	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"DX5MVfk5zlV"	"PMTCT_EID"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	"<15"	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"gurarhelAHA"	"PMTCT_EID_Less_Equal_Two_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"aH1KRCuTezI"	"PMTCT_EID_Less_Equal_Two_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"FAZ4YQdxV6q"	"PMTCT_EID_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	"<15"	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"NIAkDwcJYW6"	"PMTCT_EID_Two_Twelve_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"jCx49ZPAt2F"	"PMTCT_EID_Two_Twelve_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"RuPl0gvYTCq"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"DsC5f5aN6Ef"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"Jwb1SWomgpk"	"Female"	NA	"Incompatible Age Entered"	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	200	200	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"Cx5pCdi8SDY"	"PMTCT_STAT_KnownatEntry_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"sKZtHLKUOyZ"	"PMTCT_STAT_KnownatEntry_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"WfX5rAqBxnV"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"CTq7jVHYYEm"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	200	200	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"ns6AuoYFXqt"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"The Reach"	"t2mwv65n10Q"	"The Reach"	"t2mwv65n10Q"	"1 - Scale-Up: Saturation"	NA	NA	"Night's Watch"	"HHS/CDC"	80007	"Night's Watch"	"Xn2c6xnGwhy"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
